iso3,workbook,variable,source_id,source_name,source_url,landing_url,years,n_obs,kind,url_id,folder
NOR,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,9984717f69,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NOR_Norway
NOR,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=NO&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,639ac6c653,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NOR_Norway
NOR,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NOR_Norway
NOR,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NOR_Norway
NZL,FILE2,foreign_born,,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/NZL.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2013-2018,2,bulk_api,20b650430f,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NZL_New_Zealand
NZL,FILE2,foreign_born,,UN DESA International Migrant Stock (retrieved via World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/NZL/indicator/SM.POP.TOTL?format=json&date=2010:2022,,2010-2020,3,bulk_api,a67191b121,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NZL_New_Zealand
NZL,FILE2,irregular_proxy_overstayers,,"Immigration New Zealand (MBIE), 'OVERSTAYERS' factsheet, October 2018, released under the Official Information Act and published on FYI.org.nz",https://fyi.org.nz/request/29926/response/118942/attach/4/Appendix%20A%20Immigration%20New%20Zealand%20Overstayers%20Factsheet%202017.pdf,,2010-2016,6,document,c9a01f8746,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NZL_New_Zealand
NZL,FILE2,irregular_proxy_overstayers,,"Immigration New Zealand, New estimate of people who have overstayed their visa (5 September 2025)",https://immigration.govt.nz/assets/inz/documents/visa-paks/5-September-2025-New-estimate-of-people-who-have-overstayed-their-visa.pdf,,2017-2017,1,document,4f53adc2ee,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NZL_New_Zealand
NZL,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\NZL_New_Zealand
PHL,FILE2,foreign_born,,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,,2010-2020,3,bulk_api,fbceea7b8f,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PHL_Philippines
PHL,FILE2,foreign_nationals,,National Statistics Office (Philippines) - 2010 Census of Population and Housing (reported by SunStar),https://www.sunstar.com.ph/bacolod/nearly-200000-foreigners-living-in-philippines-census,,2010-2010,1,document,8847422287,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PHL_Philippines
PHL,FILE2,foreign_nationals,,Philippine Statistics Authority - Foreign Citizens in the Country (2020 Census of Population and Housing),https://psa.gov.ph/content/foreign-citizens-country-2020-census-population-and-housing,,2020-2020,1,document,0a48d04960,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PHL_Philippines
PHL,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PHL_Philippines
POL,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=PL&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,09ed40d3a7,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\POL_Poland
POL,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=PL&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,4bdf30819d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\POL_Poland
POL,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\POL_Poland
POL,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\POL_Poland
PRT,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=PT&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,93811cc0cd,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PRT_Portugal
PRT,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=PT&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,43491b6ad7,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PRT_Portugal
PRT,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PRT_Portugal
PRT,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\PRT_Portugal
RUS,FILE2,foreign_born,,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,,2010-2020,3,bulk_api,fbceea7b8f,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\RUS_Russia
RUS,FILE2,irregular_stock,,"Russian Ministry of Internal Affairs (MVD) data, reported by The Moscow Times, 16 April 2021",https://www.themoscowtimes.com/2021/04/16/russia-tells-illegal-migrants-from-post-soviet-countries-to-leave-by-june-15-a73623,,2020-2020,1,document,dcc58afd38,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\RUS_Russia
RUS,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\RUS_Russia
SUR,FILE2,foreign_born,,General Bureau of Statistics Suriname (ABS) - Census 8 (2012) Volume 1 Demographic and Social Characteristics and Migration,https://statistics-suriname.org/wp-content/uploads/2019/05/Publicatie-Census-8-Volume-1-Demografische-en-Sociale-Karakteristieken-en-Migratie.pdf,,2012-2012,1,document,f68b5eee2a,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SUR_Suriname
SUR,FILE2,foreign_born,,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,,2010-2020,3,bulk_api,fbceea7b8f,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SUR_Suriname
SUR,FILE2,foreign_nationals,,General Bureau of Statistics Suriname (ABS) - Census 8 (2012) Volume 1 Demographic and Social Characteristics and Migration,https://statistics-suriname.org/wp-content/uploads/2019/05/Publicatie-Census-8-Volume-1-Demografische-en-Sociale-Karakteristieken-en-Migratie.pdf,,2012-2012,1,document,f68b5eee2a,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SUR_Suriname
SUR,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SUR_Suriname
SVK,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,399bbe298b,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVK_Slovak_Republic
SVK,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,0ac4713a36,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVK_Slovak_Republic
SVK,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVK_Slovak_Republic
SVK,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVK_Slovak_Republic
SVN,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SI&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,ef98ffa223,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVN_Slovenia
SVN,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SI&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,582159f580,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVN_Slovenia
SVN,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVN_Slovenia
SVN,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SVN_Slovenia
SWE,FILE2,foreign_born,,Eurostat [migr_pop3ctb],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,773d9c0f0e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SWE_Sweden
SWE,FILE2,foreign_nationals,,Eurostat [migr_pop1ctz],https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,,2010-2022,13,bulk_api,767b8e2f83,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SWE_Sweden
SWE,FILE2,irregular_proxy_detections,,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,,2010-2022,13,bulk_api,cb6cefce7d,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SWE_Sweden
SWE,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\SWE_Sweden
THA,FILE2,foreign_born,,UN DESA International Migrant Stock (World Bank indicator SM.POP.TOTL),https://api.worldbank.org/v2/country/CHN;IND;PHL;RUS;ZAF;SUR;THA/indicator/SM.POP.TOTL?format=json&date=2010:2022&per_page=200,,2010-2020,3,bulk_api,fbceea7b8f,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\THA_Thailand
THA,FILE2,foreign_nationals,,IOM / United Nations Thailand - Thailand Migration Report 2019 (Table 1.1 Estimated non-Thai population in Thailand),https://thailand.un.org/en/download/13750/50831,,2018-2018,1,document,310b4a2752,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\THA_Thailand
THA,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\THA_Thailand
TUR,FILE2,foreign_born,,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/TUR.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2014-2022,9,bulk_api,b80c953f1e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TUR_Turkey
TUR,FILE2,foreign_nationals,,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/TUR.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2010-2022,13,bulk_api,3d717773ab,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TUR_Turkey
TUR,FILE2,irregular_proxy_detections,,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) data tabulated in Turkiye'nin Duzensiz Gocle Mucadele Stratejisine Iliskin Bir Degerlendirme (DergiPark),https://dergipark.org.tr/tr/download/article-file/3843070,,2021-2021,1,document,d15f6a7c52,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TUR_Turkey
TUR,FILE2,irregular_proxy_detections,,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,,2010-2022,7,document,95138086f6,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TUR_Turkey
TUR,FILE2,population,,"World Bank, World Development Indicators (SP.POP.TOTL), sourced from UN World Population Prospects and national statistical offices",https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,,2010-2022,13,bulk_api,69e65b2b7e,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TUR_Turkey
TWN,FILE2,foreign_nationals,,"Taiwan Ministry of the Interior, Department of Statistics (內政統計通報), foreign residents 外僑居留人數",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xNjA3NS8yZTk5ODk4OC05MTI4LTQ3Y2MtYTUwZi0yZjIwNzkzODk4ZDUucGRm&n=Mi7lpJbnsY3kurrlo6sucGRm&icon=.pdf,,2012-2021,10,document,5669f2f014,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE2,foreign_nationals,,"Taiwan Ministry of the Interior, Department of Statistics (內政統計通報), foreign residents 外僑居留人數",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMTkxNi9jYmRkNDNlYy0wOGU0LTRjMzMtOTBjMy05MGYyOGEyZjE3NDIucGRm&n=MTE05bm056ysMTbpgLHlhafmlL%2FntbHoqIjpgJrloLFf5aSW5YOR566h55CGLnBkZg%3D%3D&icon=.pdf,,2022-2022,1,document,8280cc6d01,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE2,foreign_workers,,"Ministry of Labor (勞動部) Labour Statistics Database, monthly statistics Table 12-2 ""Foreign Workers in Taiwan by Work Responsibilities""",https://statdb.mol.gov.tw/html/mon/c12020.pdf,,2011-2011,1,document,d0a0269c40,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE2,irregular_proxy_overstayers,,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,,2011-2022,7,document,0756fa9f58,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE2,irregular_proxy_overstayers,,"National Immigration Agency (內政部移民署), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,,2014-2018,5,document,5d0d32cf1c,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE2,irregular_proxy_overstayers,,"National Immigration Agency / Ministry of Labor (失聯移工), reported by the Legislative Yuan Budget Center",https://www.ly.gov.tw/Pages/Detail.aspx?nodeid=33580&pid=188916,,2019-2019,1,document,5d0d32cf1c,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE2,population,,"內政部統計處 內政統計年報 108年版 (MOI Dept. of Statistics, Statistical Yearbook of Interior, 2019 ed.)",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8xMzMzNy9jNDg1YjU2OC1lNWU2LTRkYTItYWIwZS1lMTJlNmVmZjBkZTIucGRm&n=MTA45bm05YWn5pS%2f57Wx6KiI5bm05aCx6Zu75a2Q5pu4LnBkZg%3d%3d&icon=.pdf,,2010-2016,7,document,19060caafa,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
TWN,FILE2,population,,"內政部統計處 內政統計月報 115年5月 (MOI Dept. of Statistics, Monthly Bulletin of Interior Statistics, May 2026)",https://ws.moi.gov.tw/Download.ashx?u=LzAwMS9VcGxvYWQvNDAwL3JlbGZpbGUvMC8yMzQ1NC85M2FlNzY2MC0xMDEwLTQxNGQtOGQ4NC00NjM3ZDE2ZjY4ZTcucGRm&n=MTE1MDUucGRm,,2017-2022,6,document,0c3445011b,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\TWN_Taiwan
USA,FILE2,foreign_born,,"OECD International Migration Database (stocks of foreign-born population, measure B14)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG_F@DF_MIG_POPF,1.0/USA.W.A.B14._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2010-2022,13,bulk_api,c40eaf4d82,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,foreign_nationals,,"OECD International Migration Database (stocks of foreign population, measure B15)","https://sdmx.oecd.org/public/rest/data/OECD.ELS.IMD,DSD_MIG@DF_MIG,1.0/USA.W.A.B15._T._Z._Z.PS?startPeriod=2010&endPeriod=2022&format=jsondata&dimensionAtObservation=AllDimensions",,2010-2022,13,bulk_api,4147ddeed2,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"Center for Migration Studies of New York (Robert Warren), After a Decade of Decline, the US Undocumented Population Increased by 650,000 in 2022, Journal on Migration and Human Security",https://journals.sagepub.com/doi/10.1177/23315024241226624,,2019-2022,4,document,acbbe0d526,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"Center for Migration Studies of New York (Robert Warren), US Undocumented Population Increased to 11.7 Million in July 2023",https://cmsny.org/us-undocumented-population-increased-in-july-2023-warren-090624/,,2020-2020,1,document,693e3d8133,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"DHS Office of Homeland Security Statistics (Baker & Warren 2024), Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2018-January 2022, as reproduced in Choices Magazine (AAEA)",https://www.choicesmagazine.org/UserFiles/file/cmsarticle_991.pdf,,2019-2022,3,document,f07e822120,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,,2010-2018,9,document,61d67a1914,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-revision entry)",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,,2010-2010,1,document,61d67a1914,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"DHS Office of Homeland Security Statistics, Estimates of the Unauthorized Immigrant Population Residing in the United States: January 2015-January 2018, Table A2-1 (pre-update entry)",https://ohss.dhs.gov/sites/default/files/2023-12/unauthorized_immigrant_population_estimates_2015_-_2018.pdf,,2015-2015,1,document,61d67a1914,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"Migration Policy Institute (with Jennifer Van Hook, Penn State), Diverse Flows Drive Increase in U.S. Unauthorized Immigrant Population (July 2024)",https://www.migrationpolicy.org/commentary/diverse-flows-drive-increase-us-unauthorized-immigrant-population,,2019-2022,3,document,a21b7d97cf,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
USA,FILE2,irregular_stock,,"Migration Policy Institute, Unauthorized Immigrants in the United States: Stable Numbers, Changing Origins",https://www.migrationpolicy.org/sites/default/files/publications/mpi-unauthorized-immigrants-stablenumbers-changingorigins_final.pdf,,2011-2018,2,document,66eb6dec29,D:\研究計畫\其他投稿\2026_移民對非本國籍使用公共醫療態度（葉明叡）\claude-work\countries\USA_United_States
